B::PrintfTrace.List_MESSAGE
_____record_|message
-0000022402 |{"timestamp":332549813,"fuel":25000000,"run_idx":0,"refuel_idx":80,"intruder_break":false,"intruder_set_mask":1023,"dt":2448397,"df":25000000,"acc_t":192682842,"acc_f":2025000000,"perf_info":{"cycles":2545109645,"instr":2414437385,"l1d_access":1000
-0000021966 |475354,"l1d_refill":1234956,"l2d_refill":1143978}}
-0000021885 |{"timestamp":334945646,"fuel":25000000,"run_idx":0,"refuel_idx":81,"intruder_break":false,"intruder_set_mask":1022,"dt":2395819,"df":25000000,"acc_t":195078661,"acc_f":2050000000,"perf_info":{"cycles":2490454462,"instr":2414436480,"l1d_access":1000
-0000021449 |475091,"l1d_refill":1241030,"l2d_refill":583213}}
-0000021369 |{"timestamp":337302743,"fuel":25000000,"run_idx":0,"refuel_idx":82,"intruder_break":false,"intruder_set_mask":1020,"dt":2357084,"df":25000000,"acc_t":197435745,"acc_f":2075000000,"perf_info":{"cycles":2450189401,"instr":2414436664,"l1d_access":1000
-0000020933 |475132,"l1d_refill":1249539,"l2d_refill":292540}}
-0000020854 |{"timestamp":339652737,"fuel":25000000,"run_idx":0,"refuel_idx":83,"intruder_break":false,"intruder_set_mask":1016,"dt":2349982,"df":25000000,"acc_t":199785727,"acc_f":2100000000,"perf_info":{"cycles":2442806233,"instr":2414437001,"l1d_access":1000
-0000020440 |475242,"l1d_refill":1237431,"l2d_refill":162100}}
-0000020338 |{"timestamp":341990304,"fuel":25000000,"run_idx":0,"refuel_idx":84,"intruder_break":false,"intruder_set_mask":1008,"dt":2337556,"df":25000000,"acc_t":202123283,"acc_f":2125000000,"perf_info":{"cycles":2429889324,"instr":2414436796,"l1d_access":1000
-0000019924 |475177,"l1d_refill":1245341,"l2d_refill":65107}}
-0000019824 |{"timestamp":344450664,"fuel":25000000,"run_idx":0,"refuel_idx":85,"intruder_break":false,"intruder_set_mask":1023,"dt":2460349,"df":25000000,"acc_t":204583632,"acc_f":2150000000,"perf_info":{"cycles":2557532976,"instr":2414437078,"l1d_access":1000
-0000019410 |475274,"l1d_refill":1245212,"l2d_refill":1142805}}
-0000019328 |{"timestamp":346842343,"fuel":25000000,"run_idx":0,"refuel_idx":86,"intruder_break":false,"intruder_set_mask":1022,"dt":2391666,"df":25000000,"acc_t":206975298,"acc_f":2175000000,"perf_info":{"cycles":2486136737,"instr":2414436710,"l1d_access":1000
-0000018902 |475157,"l1d_refill":1249956,"l2d_refill":585573}}
-0000018817 |{"timestamp":349201002,"fuel":25000000,"run_idx":0,"refuel_idx":87,"intruder_break":false,"intruder_set_mask":1020,"dt":2358646,"df":25000000,"acc_t":209333944,"acc_f":2200000000,"perf_info":{"cycles":2451812627,"instr":2414436856,"l1d_access":1000
-0000018386 |475206,"l1d_refill":1245853,"l2d_refill":300887}}
-0000018302 |{"timestamp":351549933,"fuel":25000000,"run_idx":0,"refuel_idx":88,"intruder_break":false,"intruder_set_mask":1016,"dt":2348919,"df":25000000,"acc_t":211682863,"acc_f":2225000000,"perf_info":{"cycles":2441702161,"instr":2414436791,"l1d_access":1000
-0000017871 |475173,"l1d_refill":1239211,"l2d_refill":154512}}
-0000017786 |{"timestamp":353891568,"fuel":25000000,"run_idx":0,"refuel_idx":89,"intruder_break":false,"intruder_set_mask":1008,"dt":2341623,"df":25000000,"acc_t":214024486,"acc_f":2250000000,"perf_info":{"cycles":2434117232,"instr":2414437069,"l1d_access":1000
-0000017355 |475267,"l1d_refill":1248548,"l2d_refill":68805}}
-0000017272 |{"timestamp":356350012,"fuel":25000000,"run_idx":0,"refuel_idx":90,"intruder_break":false,"intruder_set_mask":1023,"dt":2458433,"df":25000000,"acc_t":216482919,"acc_f":2275000000,"perf_info":{"cycles":2555541687,"instr":2414436431,"l1d_access":1000
-0000016841 |475067,"l1d_refill":1242552,"l2d_refill":1145228}}
-0000016755 |{"timestamp":358739091,"fuel":25000000,"run_idx":0,"refuel_idx":91,"intruder_break":false,"intruder_set_mask":1022,"dt":2389065,"df":25000000,"acc_t":218871984,"acc_f":2300000000,"perf_info":{"cycles":2483433631,"instr":2414437052,"l1d_access":1000
-0000016324 |475261,"l1d_refill":1245111,"l2d_refill":576751}}
-0000016240 |{"timestamp":361104102,"fuel":25000000,"run_idx":0,"refuel_idx":92,"intruder_break":false,"intruder_set_mask":1020,"dt":2364999,"df":25000000,"acc_t":221236983,"acc_f":2325000000,"perf_info":{"cycles":2458416604,"instr":2414436796,"l1d_access":1000
-0000015809 |475178,"l1d_refill":1240995,"l2d_refill":290905}}
-0000015724 |{"timestamp":363445400,"fuel":25000000,"run_idx":0,"refuel_idx":93,"intruder_break":false,"intruder_set_mask":1016,"dt":2341286,"df":25000000,"acc_t":223578269,"acc_f":2350000000,"perf_info":{"cycles":2433767149,"instr":2414437077,"l1d_access":1000
-0000015293 |475274,"l1d_refill":1253197,"l2d_refill":129701}}
-0000015209 |{"timestamp":365786974,"fuel":25000000,"run_idx":0,"refuel_idx":94,"intruder_break":false,"intruder_set_mask":1008,"dt":2341562,"df":25000000,"acc_t":225919831,"acc_f":2375000000,"perf_info":{"cycles":2434053896,"instr":2414436633,"l1d_access":1000
-0000014799 |475121,"l1d_refill":1243799,"l2d_refill":81290}}
-0000014695 |{"timestamp":368244630,"fuel":25000000,"run_idx":0,"refuel_idx":95,"intruder_break":false,"intruder_set_mask":1023,"dt":2457645,"df":25000000,"acc_t":228377476,"acc_f":2400000000,"perf_info":{"cycles":2554721944,"instr":2414436836,"l1d_access":1000
-0000014286 |475201,"l1d_refill":1242597,"l2d_refill":1147653}}
-0000014178 |{"timestamp":370643680,"fuel":25000000,"run_idx":0,"refuel_idx":96,"intruder_break":false,"intruder_set_mask":1022,"dt":2399037,"df":25000000,"acc_t":230776513,"acc_f":2425000000,"perf_info":{"cycles":2493798461,"instr":2414436796,"l1d_access":1000
-0000013768 |475177,"l1d_refill":1251060,"l2d_refill":582951}}
-0000013687 |{"timestamp":373001232,"fuel":25000000,"run_idx":0,"refuel_idx":97,"intruder_break":false,"intruder_set_mask":1020,"dt":2357540,"df":25000000,"acc_t":233134053,"acc_f":2450000000,"perf_info":{"cycles":2450663349,"instr":2414436707,"l1d_access":1000
-0000013261 |475156,"l1d_refill":1234689,"l2d_refill":289878}}
-0000013180 |{"timestamp":375345448,"fuel":25000000,"run_idx":0,"refuel_idx":98,"intruder_break":false,"intruder_set_mask":1016,"dt":2344204,"df":25000000,"acc_t":235478257,"acc_f":2475000000,"perf_info":{"cycles":2436800035,"instr":2414437072,"l1d_access":1000
-0000012745 |475270,"l1d_refill":1233985,"l2d_refill":163012}}
-0000012665 |{"timestamp":377682554,"fuel":25000000,"run_idx":0,"refuel_idx":99,"intruder_break":false,"intruder_set_mask":1008,"dt":2337095,"df":25000000,"acc_t":237815352,"acc_f":2500000000,"perf_info":{"cycles":2429409903,"instr":2414436457,"l1d_access":1000
-0000012230 |475078,"l1d_refill":1244387,"l2d_refill":65143}}
-0000012147 |{"timestamp":380144123,"fuel":25000000,"run_idx":0,"refuel_idx":100,"intruder_break":false,"intruder_set_mask":1023,"dt":2461558,"df":25000000,"acc_t":240276910,"acc_f":2525000000,"perf_info":{"cycles":2558790125,"instr":2414437384,"l1d_access":100
-0000011716 |0475354,"l1d_refill":1247962,"l2d_refill":1144341}}
-0000011632 |{"timestamp":382533768,"fuel":25000000,"run_idx":0,"refuel_idx":101,"intruder_break":false,"intruder_set_mask":1022,"dt":2389632,"df":25000000,"acc_t":242666542,"acc_f":2550000000,"perf_info":{"cycles":2484022801,"instr":2414436481,"l1d_access":100
-0000011197 |0475091,"l1d_refill":1245417,"l2d_refill":578763}}
-0000011115 |{"timestamp":384900324,"fuel":25000000,"run_idx":0,"refuel_idx":102,"intruder_break":false,"intruder_set_mask":1020,"dt":2366543,"df":25000000,"acc_t":245033085,"acc_f":2575000000,"perf_info":{"cycles":2460021646,"instr":2414437043,"l1d_access":100
-0000010680 |0475254,"l1d_refill":1240395,"l2d_refill":298325}}
-0000010598 |{"timestamp":387244302,"fuel":25000000,"run_idx":0,"refuel_idx":103,"intruder_break":false,"intruder_set_mask":1016,"dt":2343966,"df":25000000,"acc_t":247377051,"acc_f":2600000000,"perf_info":{"cycles":2436553095,"instr":2414436792,"l1d_access":100
-0000010163 |0475173,"l1d_refill":1250593,"l2d_refill":144781}}
-0000010081 |{"timestamp":389579472,"fuel":25000000,"run_idx":0,"refuel_idx":104,"intruder_break":false,"intruder_set_mask":1008,"dt":2335158,"df":25000000,"acc_t":249712209,"acc_f":2625000000,"perf_info":{"cycles":2427396458,"instr":2414437048,"l1d_access":100
-0000009646 |0475258,"l1d_refill":1242872,"l2d_refill":73753}}
-0000009566 |{"timestamp":392033537,"fuel":25000000,"run_idx":0,"refuel_idx":105,"intruder_break":false,"intruder_set_mask":1023,"dt":2454055,"df":25000000,"acc_t":252166264,"acc_f":2650000000,"perf_info":{"cycles":2550989921,"instr":2414436642,"l1d_access":100
-0000009152 |0475128,"l1d_refill":1242999,"l2d_refill":1146092}}
-0000009047 |{"timestamp":394422766,"fuel":25000000,"run_idx":0,"refuel_idx":106,"intruder_break":false,"intruder_set_mask":1022,"dt":2389216,"df":25000000,"acc_t":254555480,"acc_f":2675000000,"perf_info":{"cycles":2483589451,"instr":2414436856,"l1d_access":100
-0000008633 |0475206,"l1d_refill":1243117,"l2d_refill":578924}}
-0000008530 |{"timestamp":396785084,"fuel":25000000,"run_idx":0,"refuel_idx":107,"intruder_break":false,"intruder_set_mask":1020,"dt":2362306,"df":25000000,"acc_t":256917786,"acc_f":2700000000,"perf_info":{"cycles":2455617389,"instr":2414436788,"l1d_access":100
-0000008116 |0475171,"l1d_refill":1248873,"l2d_refill":291042}}
-0000008030 |{"timestamp":399127306,"fuel":25000000,"run_idx":0,"refuel_idx":108,"intruder_break":false,"intruder_set_mask":1016,"dt":2342210,"df":25000000,"acc_t":259259996,"acc_f":2725000000,"perf_info":{"cycles":2434726897,"instr":2414437055,"l1d_access":100
-0000007607 |0475260,"l1d_refill":1240455,"l2d_refill":129564}}
-0000007521 |{"timestamp":401467936,"fuel":25000000,"run_idx":0,"refuel_idx":109,"intruder_break":false,"intruder_set_mask":1008,"dt":2340618,"df":25000000,"acc_t":261600614,"acc_f":2750000000,"perf_info":{"cycles":2433073276,"instr":2414436722,"l1d_access":100
-0000007090 |0475162,"l1d_refill":1244492,"l2d_refill":81263}}
-0000007005 |{"timestamp":403920737,"fuel":25000000,"run_idx":0,"refuel_idx":110,"intruder_break":false,"intruder_set_mask":1023,"dt":2452790,"df":25000000,"acc_t":264053404,"acc_f":2775000000,"perf_info":{"cycles":2549675224,"instr":2414437018,"l1d_access":100
-0000006574 |0475241,"l1d_refill":1244405,"l2d_refill":1142391}}
-0000006487 |{"timestamp":406313560,"fuel":25000000,"run_idx":0,"refuel_idx":111,"intruder_break":false,"intruder_set_mask":1022,"dt":2392810,"df":25000000,"acc_t":266446214,"acc_f":2800000000,"perf_info":{"cycles":2487325607,"instr":2414436791,"l1d_access":100
-0000006056 |0475174,"l1d_refill":1239694,"l2d_refill":583899}}
-0000005970 |{"timestamp":408674581,"fuel":25000000,"run_idx":0,"refuel_idx":112,"intruder_break":false,"intruder_set_mask":1020,"dt":2361008,"df":25000000,"acc_t":268807222,"acc_f":2825000000,"perf_info":{"cycles":2454268480,"instr":2414437075,"l1d_access":100
-0000005539 |0475272,"l1d_refill":1239654,"l2d_refill":292393}}
-0000005453 |{"timestamp":411014548,"fuel":25000000,"run_idx":0,"refuel_idx":113,"intruder_break":false,"intruder_set_mask":1016,"dt":2339955,"df":25000000,"acc_t":271147177,"acc_f":2850000000,"perf_info":{"cycles":2432383103,"instr":2414436158,"l1d_access":100
-0000005022 |0475008,"l1d_refill":1247396,"l2d_refill":167260}}
-0000004936 |{"timestamp":413352630,"fuel":25000000,"run_idx":0,"refuel_idx":114,"intruder_break":false,"intruder_set_mask":1008,"dt":2338070,"df":25000000,"acc_t":273485247,"acc_f":2875000000,"perf_info":{"cycles":2430424535,"instr":2414436488,"l1d_access":100
-0000004505 |0475098,"l1d_refill":1248004,"l2d_refill":64702}}
-0000004420 |{"timestamp":415811686,"fuel":25000000,"run_idx":0,"refuel_idx":115,"intruder_break":false,"intruder_set_mask":1023,"dt":2459044,"df":25000000,"acc_t":275944291,"acc_f":2900000000,"perf_info":{"cycles":2556177541,"instr":2414437158,"l1d_access":100
-0000003989 |0475282,"l1d_refill":1235978,"l2d_refill":1140003}}
-0000003902 |{"timestamp":418210314,"fuel":25000000,"run_idx":0,"refuel_idx":116,"intruder_break":false,"intruder_set_mask":1022,"dt":2398614,"df":25000000,"acc_t":278342905,"acc_f":2925000000,"perf_info":{"cycles":2493358667,"instr":2414436701,"l1d_access":100
-0000003471 |0475159,"l1d_refill":1238699,"l2d_refill":574126}}
-0000003385 |{"timestamp":420584660,"fuel":25000000,"run_idx":0,"refuel_idx":117,"intruder_break":false,"intruder_set_mask":1020,"dt":2374333,"df":25000000,"acc_t":280717238,"acc_f":2950000000,"perf_info":{"cycles":2468119333,"instr":2414437042,"l1d_access":100
-0000002975 |0475254,"l1d_refill":1244406,"l2d_refill":289435}}
-0000002868 |{"timestamp":422940427,"fuel":25000000,"run_idx":0,"refuel_idx":118,"intruder_break":false,"intruder_set_mask":1016,"dt":2355755,"df":25000000,"acc_t":283072993,"acc_f":2975000000,"perf_info":{"cycles":2448807749,"instr":2414436435,"l1d_access":100
-0000002458 |0475070,"l1d_refill":1236934,"l2d_refill":134515}}
-0000002351 |{"timestamp":425273183,"fuel":25000000,"run_idx":0,"refuel_idx":119,"intruder_break":false,"intruder_set_mask":1008,"dt":2332744,"df":25000000,"acc_t":285405737,"acc_f":3000000000,"perf_info":{"cycles":2424886757,"instr":2414437408,"l1d_access":100
-0000001941 |0475363,"l1d_refill":1242669,"l2d_refill":78420}}
-0000001861 |{"timestamp":427730058,"fuel":25000000,"run_idx":0,"refuel_idx":120,"intruder_break":false,"intruder_set_mask":1023,"dt":2456864,"df":25000000,"acc_t":287862601,"acc_f":3025000000,"perf_info":{"cycles":2553910289,"instr":2414436451,"l1d_access":100
-0000001434 |0475074,"l1d_refill":1236142,"l2d_refill":1143007}}
-0000001350 |{"timestamp":430125394,"fuel":25000000,"run_idx":0,"refuel_idx":121,"intruder_break":false,"intruder_set_mask":1022,"dt":2395323,"df":25000000,"acc_t":290257924,"acc_f":3050000000,"perf_info":{"cycles":2489938509,"instr":2414437049,"l1d_access":100
-0000000914 |0475260,"l1d_refill":1249969,"l2d_refill":583772}}
-0000000833 |{"timestamp":432488730,"fuel":25000000,"run_idx":0,"refuel_idx":122,"intruder_break":false,"intruder_set_mask":1020,"dt":2363323,"df":25000000,"acc_t":292621247,"acc_f":3075000000,"perf_info":{"cycles":2456674306,"instr":2414436691,"l1d_access":100
-0000000397 |0475150,"l1d_refill":1236287,"l2d_refill":290831}}
